#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_#Producto,Margen_s_Facturacion
C_1593,1,1,330,48,330,48,15
C_1594,7,2,1917,128,274,18,7
C_1595,20,2,12504,2381,625,119,19
C_1596,5,1,3962,304,792,61,8
C_1597,20,2,197290,43131,9865,2157,22
C_1598,9,2,10473,2186,1164,243,21
C_1599,32,3,30463,7281,952,228,24
C_16,42,2,113342,23145,2699,551,20
C_160,1,2,75,41,75,41,54
C_1600,3,2,666,84,222,28,13
C_1601,7,2,9689,1427,1384,204,15
C_1602,7,2,1676,400,239,57,24
C_1603,19,3,36567,7674,1925,404,21
C_1604,1,2,756,180,756,180,24
C_1605,11,3,3240,741,295,67,23
C_1606,27,2,23365,4352,865,161,19
C_1607,27,2,20954,4043,776,150,19
C_1608,26,3,9629,2325,370,89,24
C_1609,17,3,9628,2585,566,152,27
C_161,29,2,47694,7112,1645,245,15
C_1610,19,3,10574,2861,557,151,27
C_1611,4,3,1980,171,495,43,9
C_1612,34,2,60160,19563,1769,575,33
C_1613,2,2,6900,757,3450,379,11
C_1614,1,2,1188,281,1188,281,24
C_1615,10,3,70425,48574,7043,4857,69
C_1616,12,2,6912,1635,576,136,24
C_1617,25,3,28603,6804,1144,272,24
C_1618,25,2,4344,1133,174,45,26
C_1619,12,3,5153,1128,429,94,22
C_162,25,2,41257,6214,1650,249,15
C_1620,15,2,14820,2373,988,158,16
C_1621,15,3,36796,7058,2453,471,19
C_1622,2,5,1672,180,836,90,11
C_1623,32,3,67043,12419,2095,388,19
C_1624,5,5,15341,2030,3068,406,13
C_1625,16,2,28236,7151,1765,447,25
C_1626,11,2,5820,1017,529,92,17
C_1627,6,5,7108,1233,1185,206,17
C_1628,1,2,540,9,540,9,2
C_1629,15,3,9911,1749,661,117,18
C_163,28,2,64314,12999,2297,464,20
C_1630,17,3,2711,765,159,45,28
C_1631,33,2,139430,23521,4225,713,17
C_1632,27,3,12152,2864,450,106,24
C_1633,27,2,57234,7284,2120,270,13
C_1634,18,2,15933,2768,885,154,17
C_1635,6,2,7460,874,1243,146,12
C_1636,3,5,4676,1569,1559,523,34
C_1637,10,3,3999,780,400,78,20
C_1638,3,2,2715,206,905,69,8
C_1639,4,2,14386,2544,3597,636,18
C_164,18,2,7863,1096,437,61,14
C_1640,13,2,110791,8795,8522,677,8
C_1641,15,2,99496,15805,6633,1054,16
C_1642,10,2,30313,4001,3031,400,13
C_1643,3,3,1350,519,450,173,38
C_1644,8,2,11700,2061,1463,258,18
C_1645,3,5,2958,910,986,303,31
C_1646,4,5,3832,585,958,146,15
C_1647,7,3,12914,3297,1845,471,26
C_1648,8,5,16002,10792,2000,1349,67
C_1649,6,3,2785,629,464,105,23
C_165,11,2,8871,2392,806,217,27
C_1650,2,5,516,173,258,87,34
C_1651,9,2,972,199,108,22,21
C_1652,8,2,1163,232,145,29,20
C_1653,21,2,23230,3099,1106,148,13
C_1654,26,2,87025,13457,3347,518,15
C_1655,1,2,346,109,346,109,32
C_1656,7,3,1020,119,146,17,12
C_1657,14,3,27545,4258,1968,304,15
C_1658,4,3,22775,3087,5694,772,14
C_1659,16,2,18536,4856,1159,304,26
C_166,9,2,22771,2145,2530,238,9
C_1660,27,2,28427,6438,1053,238,23
C_1661,16,2,10535,2900,658,181,28
C_1662,1,3,510,60,510,60,12
C_1663,9,2,15132,2099,1681,233,14
C_1664,5,2,5187,1314,1037,263,25
C_1665,1,2,2186,722,2186,722,33
C_1666,5,2,5187,1314,1037,263,25
C_1667,6,2,4543,1764,757,294,39
C_1668,16,3,9950,4027,622,252,40
C_1669,5,2,442518,70748,88504,14150,16
C_167,13,3,3607,897,277,69,25
C_1670,10,3,10460,4827,1046,483,46
C_1671,1,2,2760,47,2760,47,2
C_1672,2,2,2312,113,1156,57,5
C_1673,1,2,81,9,81,9,11
C_1674,1,3,336,71,336,71,21
C_1675,5,2,785,187,157,37,24
C_1676,20,2,46572,7747,2329,387,17
C_1677,11,3,18501,5707,1682,519,31
C_1678,19,2,37566,13318,1977,701,35
C_1679,9,3,11547,1730,1283,192,15
C_168,22,2,20750,3723,943,169,18
C_1680,15,5,8877,1637,592,109,18
C_1681,4,2,1274,74,319,19,6
C_1682,1,2,722,126,722,126,17
C_1683,5,2,4143,657,829,131,16
C_1684,13,2,4804,1503,370,116,31
C_1685,2,5,566,325,283,163,57
C_1686,15,3,27357,9633,1824,642,35
C_1687,3,2,2100,392,700,131,19
C_1688,8,2,10200,1976,1275,247,19
C_1689,1,2,374,6,374,6,2
C_169,3,3,1811,179,604,60,10
C_1690,23,2,43916,10333,1909,449,24
C_1691,8,3,4086,494,511,62,12
C_1692,1,3,179,59,179,59,33
C_1693,17,3,15504,3948,912,232,25
C_1694,28,3,43945,9766,1569,349,22
C_1695,17,2,29408,9013,1730,530,31
C_1696,12,2,11191,1856,933,155,17
C_1697,20,2,23834,3695,1192,185,16
C_1698,21,2,49337,7370,2349,351,15
C_1699,10,2,3726,734,373,73,20
C_17,27,2,22899,6446,848,239,28
C_170,10,2,4433,767,443,77,17
C_1700,22,2,22658,3236,1030,147,14
C_1701,5,2,777,110,155,22,14
C_1702,15,2,17915,2865,1194,191,16
C_1703,18,2,14396,1352,800,75,9
C_1704,2,5,1940,364,970,182,19
C_1705,1,2,2186,722,2186,722,33
C_1706,11,3,47387,10360,4308,942,22
C_1707,1,3,970,50,970,50,5
C_1708,12,3,6647,1146,554,96,17
C_1709,1,2,10416,307,10416,307,3
C_171,20,2,13908,4006,695,200,29
C_1710,1,2,744,25,744,25,3
C_1711,22,3,21960,2785,998,127,13
C_1712,8,3,6569,1088,821,136,17
C_1713,16,2,16848,2904,1053,182,17
C_1714,13,2,74213,20432,5709,1572,28
C_1715,9,3,13512,1593,1501,177,12
C_1716,4,2,8821,2770,2205,693,31
C_1717,1,2,1479,208,1479,208,14
C_1718,17,2,10279,2166,605,127,21
C_1719,1,2,250,39,250,39,15
C_172,3,3,1707,410,569,137,24
C_1720,8,2,4633,789,579,99,17
C_1721,1,2,673,219,673,219,33
C_1722,2,5,1966,319,983,160,16
C_1723,1,2,72,12,72,12,17
C_1724,7,2,13902,1488,1986,213,11
C_1725,1,3,570,179,570,179,31
C_1726,31,2,48636,7679,1569,248,16
C_1727,1,1,7980,1126,7980,1126,14
C_1728,12,2,12096,3015,1008,251,25
C_1729,12,2,6412,790,534,66,12
C_173,6,2,11727,3335,1955,556,28
C_1730,8,3,6634,2205,829,276,33
C_1731,4,5,3170,521,793,130,16
C_1732,5,5,15135,1075,3027,215,7
C_1733,8,3,9209,2374,1151,297,26
C_1734,4,5,6780,1835,1695,459,27
C_1735,1,2,1344,77,1344,77,6
C_1736,2,5,1155,165,578,83,14
C_1737,16,3,11240,1701,703,106,15
C_1738,1,2,100,13,100,13,13
C_1739,23,2,12658,1375,550,60,11
C_174,2,5,202,76,101,38,37
C_1740,19,2,39180,6411,2062,337,16
C_1741,32,2,61003,13677,1906,427,22
C_1742,1,4,90,76,90,76,84
C_1743,9,3,5412,1696,601,188,31
C_1744,8,3,9063,1225,1133,153,14
C_1745,9,2,11146,2095,1238,233,19
C_1746,2,5,280,24,140,12,8
C_1747,11,2,18804,4453,1709,405,24
C_1748,6,2,48520,13742,8087,2290,28
C_1749,4,5,3799,742,950,186,20
C_175,29,2,68276,8542,2354,295,13
C_1750,5,3,4186,764,837,153,18
C_1751,11,3,9432,1207,857,110,13
C_1752,1,2,128,42,128,42,33
C_1753,1,2,2320,259,2320,259,11
C_1754,6,2,22437,4611,3740,769,21
C_1755,6,2,4179,1079,697,180,26
C_1756,2,5,5402,2217,2701,1109,41
C_1757,2,2,2238,132,1119,66,6
C_1758,3,3,6058,1620,2019,540,27
C_1759,3,5,6923,1897,2308,632,27
C_176,27,3,73589,15549,2726,576,21
C_1760,12,2,10195,2160,850,180,21
C_1761,11,5,3256,738,296,67,23
C_1762,2,5,498,80,249,40,16
C_1763,4,3,1234,385,309,96,31
C_1764,11,3,6178,1256,562,114,20
C_1765,2,5,306,30,153,15,10
C_1766,8,2,5885,1486,736,186,25
C_1767,6,2,157644,19786,26274,3298,13
C_1768,1,2,594,6,594,6,1
C_1769,7,2,54063,15622,7723,2232,29
C_177,15,2,23843,3565,1590,238,15
C_1770,6,3,5430,602,905,100,11
C_1771,3,2,2084,993,695,331,48
C_1772,4,2,3867,448,967,112,12
C_1773,8,2,9679,2027,1210,253,21
C_1774,22,5,26866,6182,1221,281,23
C_1775,12,2,16344,3369,1362,281,21
C_1776,3,3,2093,428,698,143,20
C_1777,5,2,9034,3143,1807,629,35
C_1778,5,3,6568,1128,1314,226,17
C_1779,2,3,1652,91,826,46,6
C_178,27,2,49015,6157,1815,228,13
C_1780,3,3,5647,343,1882,114,6
C_1781,10,2,14021,3255,1402,326,23
C_1782,1,2,1429,346,1429,346,24
C_1783,14,3,18186,4293,1299,307,24
C_1784,9,2,81366,8785,9041,976,11
C_1785,20,2,64295,13151,3215,658,20
C_1786,13,3,25125,4142,1933,319,16
C_1787,2,5,7285,507,3643,254,7
C_1788,21,2,13906,2198,662,105,16
C_1789,3,2,730,71,243,24,10
C_179,16,2,96113,20196,6007,1262,21
C_1790,9,3,8943,1797,994,200,20
C_1791,1,3,180,70,180,70,39
C_1792,21,5,33715,4299,1605,205,13
C_1793,4,2,17044,2781,4261,695,16
C_1794,22,5,60470,10091,2749,459,17
C_1795,5,5,37195,7931,7439,1586,21
C_1796,9,3,2419,567,269,63,23
C_1797,7,3,8452,2461,1207,352,29
C_1798,9,2,5142,1348,571,150,26
C_1799,3,3,4781,878,1594,293,18
C_18,15,2,11810,1150,787,77,10
C_180,30,2,88939,14199,2965,473,16
C_1800,7,5,131185,13291,18741,1899,10
C_1801,2,2,595,26,298,13,4
C_1802,15,2,28425,4961,1895,331,17
C_1803,7,2,8978,1555,1283,222,17
C_1804,1,1,170,94,170,94,55
C_1805,2,5,200738,31731,100369,15866,16
C_1806,10,2,14525,3123,1453,312,21
C_1807,5,2,2447,320,489,64,13
C_1808,3,2,48750,8113,16250,2704,17
C_1809,2,5,819,315,410,158,38
C_181,8,3,3496,1205,437,151,34
C_1810,2,5,819,315,410,158,38
C_1811,2,5,875,335,438,168,38
C_1812,3,2,920,44,307,15,5
C_1813,2,3,236,20,118,10,8
C_1814,2,2,1430,740,715,370,52
C_1815,3,3,1142,385,381,128,34
C_1816,22,3,11240,2791,511,127,25
C_1817,4,3,2797,356,699,89,13
C_1818,21,3,17307,2914,824,139,17
C_1819,4,3,3298,517,825,129,16
C_182,36,3,23484,4904,652,136,21
C_1820,1,3,954,362,954,362,38
C_1821,2,5,280,24,140,12,8
C_1822,2,5,280,24,140,12,8
C_1823,12,2,16344,3372,1362,281,21
C_1824,5,3,871,256,174,51,29
C_1825,3,5,4307,465,1436,155,11
C_1826,21,2,41850,7011,1993,334,17
C_1827,13,3,5990,1362,461,105,23
C_1828,3,2,1473,192,491,64,13
C_1829,1,4,918,579,918,579,63
C_183,2,2,6250,641,3125,321,10
C_1830,3,3,17512,10320,5837,3440,59
C_1831,13,2,8017,1698,617,131,21
C_1832,32,2,108712,10713,3397,335,10
C_1833,21,2,28529,5931,1359,282,21
C_1834,28,2,186480,47051,6660,1680,25
C_1835,6,2,607,103,101,17,17
C_1836,11,2,6867,2059,624,187,30
C_1837,12,3,6495,938,541,78,14
C_1838,6,3,5824,1576,971,263,27
C_1839,8,3,4168,492,521,62,12
C_184,9,2,80556,3528,8951,392,4
C_1840,24,2,34531,9352,1439,390,27
C_1841,12,2,4796,785,400,65,16
C_1842,10,2,14710,1405,1471,141,10
C_1843,1,2,495,20,495,20,4
C_1844,14,3,10913,1393,780,100,13
C_1845,8,2,3772,870,472,109,23
C_1846,4,3,4602,1335,1151,334,29
C_1847,4,1,2221,130,555,33,6
C_1848,2,5,13403,2483,6702,1242,19
C_1849,6,2,1954,469,326,78,24
C_185,16,2,30251,8232,1891,515,27
C_1850,22,2,19285,4699,877,214,24
C_1851,20,2,11622,2056,581,103,18
C_1852,14,2,7705,2043,550,146,27
C_1853,1,3,704,67,704,67,10
C_1854,4,5,557,277,139,69,50
C_1855,11,2,72159,13961,6560,1269,19
C_1856,4,3,3486,396,872,99,11
C_1857,20,3,18635,4523,932,226,24
C_1858,9,2,2956,682,328,76,23
C_1859,12,3,7313,1323,609,110,18
C_186,17,2,39469,5000,2322,294,13
C_1860,28,2,42515,7949,1518,284,19
C_1861,3,3,400,76,133,25,19
C_1862,4,2,3204,923,801,231,29
C_1863,18,3,6553,1070,364,59,16
C_1864,22,2,46584,8649,2117,393,19
C_1865,11,3,6043,1227,549,112,20
C_1866,6,2,2679,478,447,80,18
C_1867,16,2,22677,4608,1417,288,20
C_1868,3,3,3028,429,1009,143,14
C_1869,9,2,3003,273,334,30,9
C_187,9,2,5964,1537,663,171,26
C_1870,19,2,92760,15342,4882,807,17
C_1871,20,2,24703,5382,1235,269,22
C_1872,36,2,28263,5876,785,163,21
C_1874,21,2,11674,3168,556,151,27
C_1875,4,5,1476,154,369,39,10
C_1876,16,3,9174,3150,573,197,34
C_1877,11,3,1551,557,141,51,36
C_1878,27,3,3169,977,117,36,31
C_1879,17,3,71189,27760,4188,1633,39
C_188,10,3,21998,3475,2200,348,16
C_1880,6,2,50772,5891,8462,982,12
C_1881,11,2,2541,407,231,37,16
C_1882,5,3,1614,368,323,74,23
C_1883,6,5,44686,5096,7448,849,11
C_1884,5,2,2395,1476,479,295,62
C_1885,1,3,250,123,250,123,49
C_1886,9,3,11377,2206,1264,245,19
C_1887,15,2,37349,5818,2490,388,16
C_1888,1,2,2289,279,2289,279,12
C_1889,26,3,17286,5707,665,220,33
C_189,4,3,1649,495,412,124,30
C_1890,11,2,13871,4614,1261,419,33
C_1891,4,2,5900,656,1475,164,11
C_1892,11,2,37646,9136,3422,831,24
C_1893,16,2,61531,13778,3846,861,22
C_1894,11,2,22140,3107,2013,282,14
C_1895,26,3,33460,7261,1287,279,22
C_1896,3,2,2070,35,690,12,2
C_1897,9,3,10917,2116,1213,235,19
C_1898,16,3,16924,5240,1058,328,31
C_1899,4,2,1241,339,310,85,27
C_19,8,2,4257,814,532,102,19
C_190,14,5,192779,43299,13770,3093,22
C_1900,33,3,51923,13813,1573,419,27
C_1901,7,5,22534,9486,3219,1355,42
C_1902,3,2,6900,1034,2300,345,15
C_1903,1,2,249,15,249,15,6
C_1904,7,2,10266,733,1467,105,7
C_1905,4,2,23340,1066,5835,267,5
C_1906,18,2,29109,3830,1617,213,13
C_1907,10,3,34181,10224,3418,1022,30
C_1908,4,2,26956,3191,6739,798,12
C_1909,4,2,1175,166,294,42,14
C_191,3,2,1260,310,420,103,25
C_1910,2,5,338,103,169,52,30
C_1911,21,2,9710,2362,462,112,24
C_1912,7,3,2182,747,312,107,34
C_1913,21,2,31108,6259,1481,298,20
C_1914,7,2,3280,971,469,139,30
C_1915,36,2,459521,50388,12764,1400,11
C_1916,11,3,4433,470,403,43,11
C_1917,19,2,15778,3141,830,165,20
C_1918,3,1,6418,2169,2139,723,34
C_1919,1,3,74,25,74,25,33
C_192,42,3,48196,14712,1148,350,31
C_1920,3,2,89199,14497,29733,4832,16
C_1921,15,2,12630,3493,842,233,28
C_1922,19,2,17226,3688,907,194,21
C_1923,1,2,153,20,153,20,13
C_1924,21,3,14756,4439,703,211,30
C_1925,4,3,17794,3958,4449,990,22
C_1926,1,3,759,360,759,360,47
C_1927,45,3,92206,26298,2049,584,29
C_1928,12,2,7805,1301,650,108,17
C_1929,29,3,55705,11360,1921,392,20
C_193,35,3,19827,4385,566,125,22
C_1930,14,2,53549,5015,3825,358,9
C_1931,22,2,19300,3431,877,156,18
C_1932,22,2,18360,2927,835,133,16
C_1933,18,3,20379,3624,1132,201,18
C_1934,3,2,5140,1236,1713,412,24
C_1935,19,3,6535,1198,344,63,18
C_1936,35,3,116568,20626,3331,589,18
C_1937,5,2,1333,294,267,59,22
C_1938,8,2,6942,877,868,110,13
C_1939,29,3,129632,32538,4470,1122,25
C_194,21,3,40882,9653,1947,460,24
C_1940,15,2,19378,2047,1292,136,11
C_1941,14,2,5160,1662,369,119,32
C_1942,26,3,28474,4427,1095,170,16
C_1943,3,3,2698,1304,899,435,48
C_1944,1,2,2085,491,2085,491,24
C_1945,4,3,3003,485,751,121,16
C_1946,7,2,3187,877,455,125,28
C_1947,24,3,227151,47353,9465,1973,21
C_1948,4,3,1834,411,459,103,22
C_1949,18,3,57327,13659,3185,759,24
C_195,19,2,197010,37502,10369,1974,19
C_1950,16,3,75733,11755,4733,735,16
C_1951,1,2,7800,444,7800,444,6
C_1952,3,3,30953,9358,10318,3119,30
C_1953,2,2,1926,513,963,257,27
C_1954,13,2,22099,2417,1700,186,11
C_1955,1,1,800,262,800,262,33
C_1956,8,2,6679,1560,835,195,23
C_1957,10,2,18071,2689,1807,269,15
C_1958,17,2,6163,1033,363,61,17
C_1959,16,2,7483,1391,468,87,19
C_196,20,3,86329,31129,4316,1556,36
C_1960,19,2,21662,2204,1140,116,10
C_1961,12,3,7360,2821,613,235,38
C_1962,12,3,7359,2821,613,235,38
C_1963,13,3,21199,6633,1631,510,31
C_1964,24,2,23949,3319,998,138,14
C_1965,21,3,11228,2467,535,117,22
C_1966,4,5,1780,802,445,201,45
C_1967,1,2,70,42,70,42,60
C_1968,3,3,1332,392,444,131,29
C_1969,18,2,6177,816,343,45,13
C_197,26,3,29881,5419,1149,208,18
C_1970,4,2,8114,767,2029,192,9
C_1971,1,3,414,110,414,110,27
C_1972,21,2,23097,4593,1100,219,20
C_1973,44,3,118168,26134,2686,594,22
C_1974,43,3,119957,24972,2790,581,21
C_1975,9,2,19882,2616,2209,291,13
C_1976,4,3,671,183,168,46,27
C_1977,39,3,197231,42324,5057,1085,21
C_1978,5,2,8859,1960,1772,392,22
C_1979,19,3,33442,6369,1760,335,19
C_198,16,2,21346,6111,1334,382,29
C_1980,18,2,57901,12447,3217,692,21
C_1981,4,5,6540,1312,1635,328,20
C_1982,39,3,74473,14678,1910,376,20
C_1983,7,5,44937,5952,6420,850,13
C_1984,32,3,210300,30237,6572,945,14
C_1985,2,2,5576,433,2788,217,8
C_1986,18,3,17363,3055,965,170,18
C_1987,30,3,16283,3713,543,124,23
C_1988,21,3,7255,1390,345,66,19
C_1989,21,2,13959,3340,665,159,24
C_199,23,3,72222,16126,3140,701,22
C_1990,17,2,10715,2351,630,138,22
C_1991,7,5,38483,5401,5498,772,14
C_1992,18,2,36820,5658,2046,314,15
C_1993,2,2,1220,84,610,42,7
C_1994,14,2,4495,1525,321,109,34
C_1995,11,2,36242,6240,3295,567,17
C_1996,24,3,123961,33953,5165,1415,27
C_1997,2,2,13911,3724,6956,1862,27
C_1998,24,3,23554,7345,981,306,31
C_1999,1,3,120,25,120,25,21
C_2,1,2,96,14,96,14,14
C_20,1,2,230,78,230,78,34
C_200,7,2,16195,3622,2314,517,22
C_2000,1,2,3950,124,3950,124,3
C_2001,23,2,26628,4863,1158,211,18
C_2002,1,2,12770,1349,12770,1349,11
C_2003,7,3,1948,424,278,61,22
C_2004,4,5,17435,3861,4359,965,22
C_2005,8,2,29029,6399,3629,800,22
C_2006,6,2,780,183,130,31,23
C_2007,3,3,1639,291,546,97,18
C_2008,6,2,12515,3566,2086,594,28
C_2009,13,2,4263,643,328,49,15
C_201,5,2,3418,439,684,88,13
C_2010,21,3,10407,2183,496,104,21
C_2011,7,2,2297,225,328,32,10
C_2012,7,2,2298,217,328,31,9
C_2013,9,2,4943,671,549,75,14
C_2014,6,5,2210,226,368,38,10
C_2015,16,3,7321,1605,458,100,22
C_2016,30,3,13857,2889,462,96,21
C_2017,19,2,39313,3151,2069,166,8
C_2018,4,4,6553,1255,1638,314,19
C_2019,16,3,8148,2478,509,155,30
C_202,36,2,88642,13216,2462,367,15
C_2020,10,3,17641,3979,1764,398,23
C_2021,11,2,1447,240,132,22,17
C_2022,20,3,18004,3788,900,189,21
C_2023,5,2,79440,14273,15888,2855,18
C_2024,12,3,24903,5246,2075,437,21
C_2025,13,3,13172,4599,1013,354,35
C_2026,45,3,28772,6001,639,133,21
C_2027,4,2,1171,142,293,36,12
C_2028,1,3,450,247,450,247,55
C_2029,31,3,24104,6299,778,203,26
C_203,3,2,4660,1844,1553,615,40
C_2030,33,3,34477,8625,1045,261,25
C_2031,32,3,33883,8959,1059,280,26
C_2032,16,2,5289,992,331,62,19
C_2033,12,2,3300,490,275,41,15
C_2034,23,2,185840,33431,8080,1454,18
C_2035,10,3,4165,1324,417,132,32
C_2036,19,2,5176,565,272,30,11
C_2037,7,3,3878,559,554,80,14
C_2038,34,3,97622,18394,2871,541,19
C_2039,1,2,720,501,720,501,70
C_204,5,2,9205,1558,1841,312,17
C_2040,23,2,22501,6146,978,267,27
C_2041,8,2,4909,635,614,79,13
C_2042,1,3,456,138,456,138,30
C_2043,1,3,787,116,787,116,15
C_2044,1,3,304,59,304,59,20
C_2045,7,3,4180,410,597,59,10
C_2046,15,2,5222,1164,348,78,22
C_2047,2,2,6310,1791,3155,896,28
C_2048,23,2,19446,3934,845,171,20
C_2049,2,3,279,115,140,58,41
C_205,31,3,253904,58405,8190,1884,23
C_2050,17,3,9953,2892,585,170,29
C_2051,20,3,6326,1353,316,68,21
C_2052,12,2,10466,1302,872,109,12
C_2053,14,2,27138,5518,1938,394,20
C_2054,12,3,43214,6875,3601,573,16
C_2055,9,2,14463,2205,1607,245,15
C_2056,12,3,11020,1673,918,139,15
C_2057,17,5,16142,2791,950,164,17
C_2058,18,2,24677,5011,1371,278,20
C_2059,31,2,249565,119460,8050,3854,48
C_206,15,2,35956,8977,2397,598,25
C_2060,10,2,38629,34374,3863,3437,89
C_2061,8,2,31097,5112,3887,639,16
C_2062,1,3,465,177,465,177,38
C_2063,5,3,714,57,143,11,8
C_2064,17,3,16734,4052,984,238,24
C_2065,8,2,2995,240,374,30,8
C_2066,1,3,93,35,93,35,38
C_2067,3,2,424,52,141,17,12
C_2068,10,2,20569,3837,2057,384,19
C_2069,9,2,10008,1767,1112,196,18
C_207,4,2,7072,2396,1768,599,34
C_2070,24,2,92414,18726,3851,780,20
C_2071,5,2,3579,210,716,42,6
C_2072,1,3,576,219,576,219,38
C_2073,16,2,17103,2066,1069,129,12
C_2074,2,5,3775,137,1888,69,4
C_2075,3,3,2265,628,755,209,28
C_2076,2,1,126,62,63,31,49
C_2077,15,3,6567,1815,438,121,28
C_2078,22,5,102296,23287,4650,1059,23
C_2079,19,3,129114,97714,6795,5143,76
C_208,7,3,1948,595,278,85,31
C_2080,14,2,13175,2358,941,168,18
C_2081,13,2,4426,512,340,39,12
C_2082,10,3,7714,1843,771,184,24
C_2083,22,2,18028,3773,819,172,21
C_2084,5,3,4949,752,990,150,15
C_2085,9,2,21097,4000,2344,444,19
C_2086,6,3,802,352,134,59,44
C_2087,1,2,1770,118,1770,118,7
C_2088,11,3,8659,1415,787,129,16
C_2089,7,3,1493,630,213,90,42
C_209,21,2,15320,2935,730,140,19
C_2090,8,3,2105,418,263,52,20
C_2091,5,2,970,114,194,23,12
C_2092,1,2,2730,544,2730,544,20
C_2093,7,2,3299,471,471,67,14
C_2094,5,3,4040,856,808,171,21
C_2095,2,2,1080,141,540,71,13
C_2096,5,5,78834,7031,15767,1406,9
C_2097,5,3,2003,662,401,132,33
C_2098,2,5,310,77,155,39,25
C_2099,2,5,640,260,320,130,41
C_21,16,3,26062,6343,1629,396,24
C_210,11,2,3109,853,283,78,27
C_2100,14,3,7029,1961,502,140,28
C_2101,2,5,1795,738,898,369,41
C_2102,12,3,28868,8163,2406,680,28
C_2103,11,2,5755,640,523,58,11
C_2104,11,2,5192,868,472,79,17
C_2105,1,2,3600,790,3600,790,22
C_2106,1,3,578,34,578,34,6
C_2107,24,2,42924,8228,1789,343,19
C_2108,6,1,4646,981,774,164,21
C_2109,1,2,1920,210,1920,210,11
C_211,28,2,80869,9925,2888,354,12
C_2110,3,2,1283,303,428,101,24
C_2111,6,2,94378,17462,15730,2910,19
C_2112,2,2,1920,68,960,34,4
C_2113,1,2,14040,2554,14040,2554,18
C_2114,18,5,13910,2695,773,150,19
C_2115,3,3,1870,236,623,79,13
C_2116,7,3,34447,4177,4921,597,12
C_2117,2,5,1640,634,820,317,39
C_2118,22,2,12860,2975,585,135,23
C_2119,21,2,10048,1982,478,94,20
C_212,5,2,41292,7963,8258,1593,19
C_2120,8,5,4817,1365,602,171,28
C_2121,6,2,4180,1668,697,278,40
C_2122,17,2,26921,2327,1584,137,9
C_2123,18,2,25084,5835,1394,324,23
C_2124,3,2,17057,1413,5686,471,8
C_2125,6,2,8370,1423,1395,237,17
C_2126,26,2,43109,7757,1658,298,18
C_2127,8,2,16098,2238,2012,280,14
C_2128,4,2,4360,521,1090,130,12
C_2129,3,2,8123,4014,2708,1338,49
C_213,10,2,7474,1366,747,137,18
C_2130,10,2,29889,4361,2989,436,15
C_2131,7,2,10785,3855,1541,551,36
C_2132,1,1,960,126,960,126,13
C_2133,2,5,1540,211,770,106,14
C_2134,9,2,45932,3246,5104,361,7
C_2135,6,2,6475,1183,1079,197,18
C_2136,1,2,2535,127,2535,127,5
C_2137,6,3,896,130,149,22,15
C_2138,17,2,10671,1012,628,60,9
C_2139,16,2,10841,1012,678,63,9
C_214,25,2,4825,1514,193,61,31
C_2140,8,3,7168,723,896,90,10
C_2141,9,5,3995,1240,444,138,31
C_2142,2,3,7200,524,3600,262,7
C_2143,19,3,18088,4579,952,241,25
C_2144,5,2,1861,440,372,88,24
C_2145,2,5,890,172,445,86,19
C_2146,1,3,54,11,54,11,20
C_2147,7,3,31293,12703,4470,1815,41
C_2148,9,2,46636,6276,5182,697,13
C_2149,2,5,449,27,225,14,6
C_215,7,3,1615,906,231,129,56
C_2150,38,3,22593,7673,595,202,34
C_2151,17,2,77230,11080,4543,652,14
C_2152,17,2,17362,2818,1021,166,16
C_2153,30,2,47554,5728,1585,191,12
C_2154,9,2,19998,1507,2222,167,8
C_2155,20,3,6934,1038,347,52,15
C_2156,19,2,13024,2672,685,141,21
C_2157,5,2,13666,2093,2733,419,15
C_2158,5,2,6091,2858,1218,572,47
C_2159,1,3,720,181,720,181,25
C_216,15,2,29362,4335,1957,289,15
C_2160,29,2,226838,19766,7822,682,9
C_2161,1,3,1380,180,1380,180,13
C_2162,2,2,752,36,376,18,5
C_2163,9,2,40452,7702,4495,856,19
C_2164,6,3,4675,703,779,117,15
C_2165,4,2,3402,398,851,100,12
C_2166,1,3,3150,1659,3150,1659,53
C_2167,1,2,245,3,245,3,1
C_2168,16,2,32294,2161,2018,135,7
C_2169,1,2,403,72,403,72,18
C_217,2,5,727,51,364,26,7
C_2170,4,5,8192,2268,2048,567,28
C_2171,8,3,8524,1085,1066,136,13
C_2172,10,2,53123,4993,5312,499,9
C_2173,8,2,152886,8360,19111,1045,5
C_2174,15,2,78288,7993,5219,533,10
C_2175,2,5,1288,73,644,37,6
C_2176,10,2,2532,475,253,48,19
C_2177,6,2,25235,6652,4206,1109,26
C_2178,4,5,4833,1494,1208,374,31
C_2179,4,3,6579,1009,1645,252,15
C_218,4,5,3787,1145,947,286,30
C_2180,7,5,6709,1442,958,206,21
C_2181,6,2,7600,1264,1267,211,17
C_2182,1,2,4050,1392,4050,1392,34
C_2183,3,3,1727,192,576,64,11
C_2184,2,5,26522,4304,13261,2152,16
C_2185,19,2,78348,16384,4124,862,21
C_2186,1,2,1313,255,1313,255,19
C_2187,8,1,55710,5043,6964,630,9
C_2188,10,2,24653,2196,2465,220,9
C_2189,5,3,31823,14623,6365,2925,46
C_219,18,2,40463,7446,2248,414,18
C_2190,11,2,6616,1674,601,152,25
C_2191,15,2,56530,9178,3769,612,16
