#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_#Producto,Margen_s_Facturacion
C_1600,3,2,666,84,222,28,13
C_1601,8,2,9689,1427,1211,178,15
C_1602,9,4,1676,400,186,44,24
C_1603,33,4,36567,7674,1108,233,21
C_1604,1,2,756,180,756,180,24
C_1605,16,2,3240,741,203,46,23
C_1606,70,4,23365,4352,334,62,19
C_1607,38,4,20954,4043,551,106,19
C_1608,41,4,9629,2325,235,57,24
C_1609,25,2,9628,2585,385,103,27
C_161,99,4,47694,7112,482,72,15
C_1610,30,2,10574,2861,352,95,27
C_1611,4,2,1980,171,495,43,9
C_1612,72,4,60160,19563,836,272,33
C_1613,4,2,6900,757,1725,189,11
C_1614,1,2,1188,281,1188,281,24
C_1615,13,4,70425,48574,5417,3736,69
C_1616,24,4,6912,1635,288,68,24
C_1617,31,4,28603,6804,923,219,24
C_1618,30,4,4344,1133,145,38,26
C_1619,15,4,5153,1128,344,75,22
C_162,73,4,41257,6214,565,85,15
C_1620,19,4,14820,2373,780,125,16
C_1621,36,4,36796,7058,1022,196,19
C_1622,2,2,1672,180,836,90,11
C_1623,70,4,67043,12419,958,177,19
C_1624,11,4,15341,2030,1395,185,13
C_1625,32,4,28236,7151,882,223,25
C_1626,16,4,5820,1017,364,64,17
C_1627,6,2,7108,1233,1185,206,17
C_1628,1,2,540,9,540,9,2
C_1629,20,4,9911,1749,496,87,18
C_163,37,4,64314,12999,1738,351,20
C_1630,27,4,2711,765,100,28,28
C_1631,69,4,139430,23521,2021,341,17
C_1632,44,4,12152,2864,276,65,24
C_1633,47,4,57234,7284,1218,155,13
C_1634,32,4,15933,2768,498,87,17
C_1635,11,4,7460,874,678,79,12
C_1636,7,4,4676,1569,668,224,34
C_1637,12,2,3999,780,333,65,20
C_1638,3,4,2715,206,905,69,8
C_1639,11,4,14386,2544,1308,231,18
C_164,27,2,7863,1096,291,41,14
C_1640,21,4,110791,8795,5276,419,8
C_1641,24,4,99496,15805,4146,659,16
C_1642,15,2,30313,4001,2021,267,13
C_1643,3,2,1350,519,450,173,38
C_1644,14,4,11700,2061,836,147,18
C_1645,5,4,2958,910,592,182,31
C_1646,6,2,3832,585,639,98,15
C_1647,14,2,12914,3297,922,235,26
C_1648,9,4,16002,10792,1778,1199,67
C_1649,7,2,2785,629,398,90,23
C_165,14,4,8871,2392,634,171,27
C_1650,3,2,516,173,172,58,34
C_1651,12,4,972,199,81,17,21
C_1652,13,2,1163,232,89,18,20
C_1653,43,2,23230,3099,540,72,13
C_1654,70,4,87025,13457,1243,192,15
C_1655,1,2,346,109,346,109,32
C_1656,11,4,1020,119,93,11,12
C_1657,18,2,27545,4258,1530,237,15
C_1658,5,2,22775,3087,4555,617,14
C_1659,23,4,18536,4856,806,211,26
C_166,13,4,22771,2145,1752,165,9
C_1660,62,4,28427,6438,458,104,23
C_1661,27,4,10535,2900,390,107,28
C_1662,1,2,510,60,510,60,12
C_1663,12,4,15132,2099,1261,175,14
C_1664,8,4,5187,1314,648,164,25
C_1665,3,2,2186,722,729,241,33
C_1666,8,4,5187,1314,648,164,25
C_1667,8,4,4543,1764,568,220,39
C_1668,29,4,9950,4027,343,139,40
C_1669,27,4,442518,70748,16390,2620,16
C_167,22,2,3607,897,164,41,25
C_1670,17,2,10460,4827,615,284,46
C_1671,1,2,2760,47,2760,47,2
C_1672,2,2,2312,113,1156,56,5
C_1673,1,2,81,9,81,9,11
C_1674,1,2,336,71,336,71,21
C_1675,5,4,785,187,157,37,24
C_1676,50,4,46572,7747,931,155,17
C_1677,17,2,18501,5707,1088,336,31
C_1678,40,4,37566,13318,939,333,35
C_1679,12,2,11547,1730,962,144,15
C_168,43,4,20750,3723,483,87,18
C_1680,19,2,8877,1637,467,86,18
C_1681,4,2,1274,74,319,18,6
C_1682,1,2,722,126,722,126,17
C_1683,5,2,4143,657,829,131,16
C_1684,23,4,4804,1503,209,65,31
C_1685,2,4,566,325,283,162,57
C_1686,21,4,27357,9633,1303,459,35
C_1687,3,2,2100,392,700,131,19
C_1688,11,4,10200,1976,927,180,19
C_1689,1,2,374,6,374,6,2
C_169,4,4,1811,179,453,45,10
C_1690,43,2,43916,10333,1021,240,24
C_1691,10,4,4086,494,409,49,12
C_1692,1,2,179,59,179,59,33
C_1693,22,4,15504,3948,705,179,25
C_1694,49,4,43945,9766,897,199,22
C_1695,31,4,29408,9013,949,291,31
C_1696,17,4,11191,1856,658,109,17
C_1697,38,4,23834,3695,627,97,16
C_1698,44,4,49337,7370,1121,167,15
C_1699,11,4,3726,734,339,67,20
C_17,46,4,22899,6446,498,140,28
C_170,23,4,4433,767,193,33,17
C_1700,38,4,22658,3236,596,85,14
C_1701,5,4,777,110,155,22,14
C_1702,35,4,17915,2865,512,82,16
C_1703,30,4,14396,1352,480,45,9
C_1704,2,2,1940,364,970,182,19
C_1705,3,2,2186,722,729,241,33
C_1706,15,4,47387,10360,3159,691,22
C_1707,1,2,970,50,970,50,5
C_1708,16,2,6647,1146,415,72,17
C_1709,1,2,10416,307,10416,307,3
C_171,35,4,13908,4006,397,114,29
C_1710,1,2,744,25,744,25,3
C_1711,45,4,21960,2785,488,62,13
C_1712,8,2,6569,1088,821,136,17
C_1713,27,4,16848,2904,624,108,17
C_1714,63,2,74213,20432,1178,324,28
C_1715,17,4,13512,1593,795,94,12
C_1716,5,4,8821,2770,1764,554,31
C_1717,2,2,1479,208,740,104,14
C_1718,27,4,10279,2166,381,80,21
C_1719,1,2,250,39,250,39,15
C_172,3,4,1707,410,569,137,24
C_1720,8,4,4633,789,579,99,17
C_1721,2,2,673,219,337,109,33
C_1722,3,4,1966,319,655,106,16
C_1723,1,2,72,12,72,12,17
C_1724,10,4,13902,1488,1390,149,11
C_1725,2,2,570,179,285,89,31
C_1726,48,4,48636,7679,1013,160,16
C_1727,1,1,7980,1126,7980,1126,14
C_1728,23,4,12096,3015,526,131,25
C_1729,22,2,6412,790,291,36,12
C_173,14,2,11727,3335,838,238,28
C_1730,10,2,6634,2205,663,221,33
C_1731,4,4,3170,521,793,130,16
C_1732,11,4,15135,1075,1376,98,7
C_1733,11,2,9209,2374,837,216,26
C_1734,4,2,6780,1835,1695,459,27
C_1735,1,2,1344,77,1344,77,6
C_1736,2,2,1155,165,577,83,14
C_1737,21,4,11240,1701,535,81,15
C_1738,1,2,100,13,100,13,13
C_1739,45,2,12658,1375,281,31,11
C_174,4,2,202,76,51,19,37
C_1740,27,4,39180,6411,1451,237,16
C_1741,61,4,61003,13677,1000,224,22
C_1742,1,3,90,76,90,76,84
C_1743,20,4,5412,1696,271,85,31
C_1744,16,2,9063,1225,566,77,14
C_1745,13,4,11146,2095,857,161,19
C_1746,2,2,280,24,140,12,8
C_1747,22,4,18804,4453,855,202,24
C_1748,10,4,48520,13742,4852,1374,28
C_1749,5,4,3799,742,760,148,20
C_175,80,4,68276,8542,853,107,13
C_1750,5,2,4186,764,837,153,18
C_1751,15,2,9432,1207,629,80,13
C_1752,1,2,128,42,128,42,33
C_1753,1,2,2320,259,2320,259,11
C_1754,7,2,22437,4611,3205,659,21
C_1755,7,4,4179,1079,597,154,26
C_1756,9,2,5402,2217,600,246,41
C_1757,3,2,2238,132,746,44,6
C_1758,7,2,6058,1620,865,231,27
C_1759,6,4,6923,1897,1154,316,27
C_176,66,2,73589,15549,1115,236,21
C_1760,17,4,10195,2160,600,127,21
C_1761,13,4,3256,738,250,57,23
C_1762,2,4,498,80,249,40,16
C_1763,8,2,1234,385,154,48,31
C_1764,13,2,6178,1256,475,97,20
C_1765,2,4,306,30,153,15,10
C_1766,13,4,5885,1486,453,114,25
C_1767,25,4,157644,19786,6306,791,13
C_1768,1,2,594,6,594,6,1
C_1769,22,4,54063,15622,2457,710,29
C_177,19,4,23843,3565,1255,188,15
C_1770,12,4,5430,602,453,50,11
C_1771,4,2,2084,993,521,248,48
C_1772,4,2,3867,448,967,112,12
C_1773,9,4,9679,2027,1075,225,21
C_1774,63,2,26866,6182,426,98,23
C_1775,18,4,16344,3369,908,187,21
C_1776,7,2,2093,428,299,61,20
C_1777,5,2,9034,3143,1807,629,35
C_1778,6,4,6568,1128,1095,188,17
C_1779,2,2,1652,91,826,46,6
C_178,51,4,49015,6157,961,121,13
C_1780,5,2,5647,343,1129,69,6
C_1781,10,4,14021,3255,1402,325,23
C_1782,2,2,1429,346,714,173,24
C_1783,18,4,18186,4293,1010,239,24
C_1784,19,2,81366,8785,4282,462,11
C_1785,27,4,64295,13151,2381,487,20
C_1786,15,4,25125,4142,1675,276,16
C_1787,2,2,7285,507,3643,254,7
C_1788,37,4,13906,2198,376,59,16
C_1789,3,2,730,71,243,24,10
C_179,27,4,96113,20196,3560,748,21
C_1790,10,4,8943,1797,894,180,20
C_1791,1,2,180,70,180,70,39
C_1792,49,4,33715,4299,688,88,13
C_1793,12,4,17044,2781,1420,232,16
C_1794,53,4,60470,10091,1141,190,17
C_1795,9,4,37195,7931,4133,881,21
C_1796,16,4,2419,567,151,35,23
C_1797,10,2,8452,2461,845,246,29
C_1798,16,4,5142,1348,321,84,26
C_1799,3,2,4781,878,1594,293,18
C_18,30,2,11810,1150,394,38,10
C_180,78,4,88939,14199,1140,182,16
C_1800,20,4,131185,13291,6559,665,10
C_1801,2,2,595,26,297,13,4
C_1802,22,4,28425,4961,1292,226,17
C_1803,9,4,8978,1555,998,173,17
C_1804,1,1,170,94,170,94,55
C_1805,7,4,200738,31731,28677,4533,16
C_1806,13,2,14525,3123,1117,240,21
C_1807,5,2,2447,320,489,64,13
C_1808,5,2,48750,8113,9750,1623,17
C_1809,2,4,819,315,410,158,38
C_181,11,2,3496,1205,318,110,34
C_1810,2,4,819,315,410,158,38
C_1811,4,2,875,335,219,84,38
C_1812,3,2,920,44,307,15,5
C_1813,2,2,236,20,118,10,8
C_1814,2,2,1430,740,715,370,52
C_1815,4,2,1142,385,286,96,34
C_1816,41,4,11240,2791,274,68,25
C_1817,7,2,2797,356,400,51,13
C_1818,38,4,17307,2914,455,77,17
C_1819,7,2,3298,517,471,74,16
C_182,104,4,23484,4904,226,47,21
C_1820,2,2,954,362,477,181,38
C_1821,2,2,280,24,140,12,8
C_1822,2,2,280,24,140,12,8
C_1823,19,4,16344,3372,860,177,21
C_1824,6,2,871,256,145,43,29
C_1825,4,4,4307,465,1077,116,11
C_1826,49,4,41850,7011,854,143,17
C_1827,25,2,5990,1362,240,54,23
C_1828,3,2,1473,192,491,64,13
C_1829,1,3,918,579,918,579,63
C_183,2,2,6250,641,3125,321,10
C_1830,12,4,17512,10320,1459,860,59
C_1831,20,2,8017,1698,401,85,21
C_1832,56,4,108712,10713,1941,191,10
C_1833,33,4,28529,5931,865,180,21
C_1834,72,4,186480,47051,2590,653,25
C_1835,7,2,607,103,87,15,17
C_1836,16,4,6867,2059,429,129,30
C_1837,18,2,6495,938,361,52,14
C_1838,14,2,5824,1576,416,113,27
C_1839,8,2,4168,492,521,61,12
C_184,15,4,80556,3528,5370,235,4
C_1840,56,4,34531,9352,617,167,27
C_1841,17,4,4796,785,282,46,16
C_1842,10,4,14710,1405,1471,140,10
C_1843,1,2,495,20,495,20,4
C_1844,22,4,10913,1393,496,63,13
C_1845,11,4,3772,870,343,79,23
C_1846,7,2,4602,1335,657,191,29
C_1847,6,4,2221,130,370,22,6
C_1848,5,2,13403,2483,2681,497,19
C_1849,6,4,1954,469,326,78,24
C_185,29,4,30251,8232,1043,284,27
C_1850,31,4,19285,4699,622,152,24
C_1851,29,4,11622,2056,401,71,18
C_1852,21,4,7705,2043,367,97,27
C_1853,1,2,704,67,704,67,10
C_1854,4,4,557,277,139,69,50
C_1855,45,4,72159,13961,1604,310,19
C_1856,4,4,3486,396,872,99,11
C_1857,38,2,18635,4523,490,119,24
C_1858,15,2,2956,682,197,45,23
C_1859,18,2,7313,1323,406,74,18
C_186,26,4,39469,5000,1518,192,13
C_1860,54,4,42515,7949,787,147,19
C_1861,3,2,400,76,133,25,19
C_1862,5,4,3204,923,641,185,29
C_1863,23,2,6553,1070,285,47,16
C_1864,33,4,46584,8649,1412,262,19
C_1865,15,4,6043,1227,403,82,20
C_1866,11,4,2679,478,244,43,18
C_1867,36,4,22677,4608,630,128,20
C_1868,3,2,3028,429,1009,143,14
C_1869,17,2,3003,273,177,16,9
C_187,15,4,5964,1537,398,102,26
C_1870,34,4,92760,15342,2728,451,17
C_1871,31,4,24703,5382,797,174,22
C_1872,50,4,28263,5876,565,118,21
C_1874,36,4,11674,3168,324,88,27
C_1875,5,4,1476,154,295,31,10
C_1876,21,4,9174,3150,437,150,34
C_1877,17,2,1551,557,91,33,36
C_1878,40,4,3169,977,79,24,31
C_1879,28,4,71189,27760,2542,991,39
C_188,12,4,21998,3475,1833,290,16
C_1880,17,4,50772,5891,2987,347,12
C_1881,14,2,2541,407,181,29,16
C_1882,5,2,1614,368,323,74,23
C_1883,7,2,44686,5096,6384,728,11
C_1884,10,4,2395,1476,240,148,62
C_1885,1,2,250,123,250,123,49
C_1886,12,2,11377,2206,948,184,19
C_1887,23,4,37349,5818,1624,253,16
C_1888,2,2,2289,279,1144,139,12
C_1889,41,4,17286,5707,422,139,33
C_189,5,4,1649,495,330,99,30
C_1890,12,4,13871,4614,1156,385,33
C_1891,4,4,5900,656,1475,164,11
C_1892,13,4,37646,9136,2896,703,24
C_1893,36,2,61531,13778,1709,383,22
C_1894,17,2,22140,3107,1302,183,14
C_1895,45,4,33460,7261,744,161,22
C_1896,3,2,2070,35,690,12,2
C_1897,11,4,10917,2116,992,192,19
C_1898,27,4,16924,5240,627,194,31
C_1899,5,2,1241,339,248,68,27
C_19,11,4,4257,814,387,74,19
C_190,42,4,192779,43299,4590,1031,22
C_1900,105,4,51923,13813,495,132,27
C_1901,17,2,22534,9486,1326,558,42
C_1902,4,2,6900,1034,1725,258,15
C_1903,1,2,249,15,249,15,6
C_1904,10,2,10266,733,1027,73,7
C_1905,8,2,23340,1066,2918,133,5
C_1906,46,4,29109,3830,633,83,13
C_1907,12,4,34181,10224,2848,852,30
C_1908,9,2,26956,3191,2995,355,12
C_1909,4,4,1175,166,294,41,14
C_191,3,4,1260,310,420,103,25
C_1910,3,2,338,103,113,34,30
C_1911,28,2,9710,2362,347,84,24
C_1912,8,2,2182,747,273,93,34
C_1913,38,4,31108,6259,819,165,20
C_1914,8,4,3280,971,410,121,30
C_1915,92,4,459521,50388,4995,548,11
C_1916,13,2,4433,470,341,36,11
C_1917,35,2,15778,3141,451,90,20
C_1918,4,4,6418,2169,1604,542,34
C_1919,1,2,74,25,74,25,33
C_192,104,4,48196,14712,463,141,31
C_1920,7,4,89199,14497,12743,2071,16
C_1921,25,4,12630,3493,505,140,28
C_1922,29,4,17226,3688,594,127,21
C_1923,1,2,153,20,153,20,13
C_1924,39,4,14756,4439,378,114,30
C_1925,25,2,17794,3958,712,158,22
C_1926,1,2,759,360,759,360,47
C_1927,121,4,92206,26298,762,217,29
C_1928,16,4,7805,1301,488,81,17
C_1929,76,4,55705,11360,733,149,20
C_193,93,4,19827,4385,213,47,22
C_1930,31,4,53549,5015,1727,162,9
C_1931,38,4,19300,3431,508,90,18
C_1932,38,4,18360,2927,483,77,16
C_1933,33,4,20379,3624,618,110,18
C_1934,4,2,5140,1236,1285,309,24
C_1935,26,4,6535,1198,251,46,18
C_1936,109,4,116568,20626,1069,189,18
C_1937,6,2,1333,294,222,49,22
C_1938,8,4,6942,877,868,110,13
C_1939,68,4,129632,32538,1906,478,25
C_194,48,4,40882,9653,852,201,24
C_1940,17,4,19378,2047,1140,120,11
C_1941,21,4,5160,1662,246,79,32
C_1942,48,4,28474,4427,593,92,16
C_1943,8,2,2698,1304,337,163,48
C_1944,2,2,2085,491,1043,246,24
C_1945,4,4,3003,485,751,121,16
C_1946,9,4,3187,877,354,97,28
C_1947,53,4,227151,47353,4286,893,21
C_1948,5,2,1834,411,367,82,22
C_1949,23,4,57327,13659,2492,594,24
C_195,84,4,197010,37502,2345,446,19
C_1950,24,4,75733,11755,3156,490,16
C_1951,1,2,7800,444,7800,444,6
C_1952,12,2,30953,9358,2579,780,30
C_1953,2,2,1926,513,963,256,27
C_1954,14,4,22099,2417,1579,173,11
C_1955,1,1,800,262,800,262,33
C_1956,12,2,6679,1560,557,130,23
C_1957,11,4,18071,2689,1643,244,15
C_1958,26,2,6163,1033,237,40,17
C_1959,20,4,7483,1391,374,70,19
C_196,84,4,86329,31129,1028,371,36
C_1960,27,2,21662,2204,802,82,10
C_1961,13,4,7360,2821,566,217,38
C_1962,13,4,7359,2821,566,217,38
C_1963,22,4,21199,6633,964,301,31
C_1964,45,4,23949,3319,532,74,14
C_1965,38,4,11228,2467,295,65,22
C_1966,4,4,1780,802,445,200,45
C_1967,1,2,70,42,70,42,60
C_1968,3,2,1332,392,444,131,29
C_1969,21,4,6177,816,294,39,13
C_197,62,4,29881,5419,482,87,18
C_1970,5,2,8114,767,1623,153,9
C_1971,1,2,414,110,414,110,27
C_1972,44,4,23097,4593,525,104,20
C_1973,80,4,118168,26134,1477,327,22
C_1974,77,4,119957,24972,1558,324,21
C_1975,22,4,19882,2616,904,119,13
C_1976,5,2,671,183,134,37,27
C_1977,91,4,197231,42324,2167,465,21
C_1978,6,2,8859,1960,1477,327,22
C_1979,33,4,33442,6369,1013,193,19
C_198,24,4,21346,6111,889,255,29
C_1980,29,4,57901,12447,1997,429,21
C_1981,5,2,6540,1312,1308,262,20
C_1982,69,4,74473,14678,1079,213,20
C_1983,9,4,44937,5952,4993,661,13
C_1984,69,4,210300,30237,3048,438,14
C_1985,2,2,5576,433,2788,217,8
C_1986,27,2,17363,3055,643,113,18
C_1987,58,4,16283,3713,281,64,23
C_1988,33,4,7255,1390,220,42,19
C_1989,53,4,13959,3340,263,63,24
C_199,53,4,72222,16126,1363,304,22
C_1990,25,4,10715,2351,429,94,22
C_1991,11,4,38483,5401,3498,491,14
C_1992,26,4,36820,5658,1416,218,15
C_1993,2,2,1220,84,610,42,7
C_1994,20,4,4495,1525,225,76,34
C_1995,22,4,36242,6240,1647,284,17
C_1996,65,4,123961,33953,1907,522,27
C_1997,4,2,13911,3724,3478,931,27
C_1998,46,4,23554,7345,512,160,31
C_1999,1,2,120,25,120,25,21
C_2,1,2,96,14,96,14,14
C_20,2,2,230,78,115,39,34
C_200,22,4,16195,3622,736,165,22
C_2000,6,2,3950,124,658,21,3
C_2001,39,4,26628,4863,683,125,18
C_2002,5,2,12770,1349,2554,270,11
C_2003,8,4,1948,424,244,53,22
C_2004,6,2,17435,3861,2906,643,22
C_2005,13,2,29029,6399,2233,492,22
C_2006,7,2,780,183,111,26,23
C_2007,3,2,1639,291,546,97,18
C_2008,8,2,12515,3566,1564,446,28
C_2009,17,2,4263,643,251,38,15
C_201,5,2,3418,439,684,88,13
C_2010,30,4,10407,2183,347,73,21
C_2011,11,2,2297,225,209,20,10
C_2012,11,2,2298,217,209,20,9
C_2013,15,2,4943,671,330,45,14
C_2014,6,2,2210,226,368,38,10
C_2015,19,4,7321,1605,385,84,22
C_2016,58,4,13857,2889,239,50,21
C_2017,25,4,39313,3151,1573,126,8
C_2018,4,4,6553,1255,1638,314,19
C_2019,27,2,8148,2478,302,92,30
C_202,77,4,88642,13216,1151,172,15
C_2020,13,4,17641,3979,1357,306,23
C_2021,11,4,1447,240,132,22,17
C_2022,34,4,18004,3788,530,111,21
C_2023,14,4,79440,14273,5674,1019,18
C_2024,19,4,24903,5246,1311,276,21
C_2025,15,4,13172,4599,878,307,35
C_2026,84,4,28772,6001,343,71,21
C_2027,4,2,1171,142,293,35,12
C_2028,2,2,450,247,225,123,55
C_2029,48,4,24104,6299,502,131,26
C_203,20,4,4660,1844,233,92,40
C_2030,54,4,34477,8625,638,160,25
C_2031,60,4,33883,8959,565,149,26
C_2032,22,4,5289,992,240,45,19
C_2033,19,2,3300,490,174,26,15
C_2034,39,4,185840,33431,4765,857,18
C_2035,11,4,4165,1324,379,120,32
C_2036,28,2,5176,565,185,20,11
C_2037,9,2,3878,559,431,62,14
C_2038,92,4,97622,18394,1061,200,19
C_2039,3,2,720,501,240,167,70
C_204,5,4,9205,1558,1841,312,17
C_2040,46,4,22501,6146,489,134,27
C_2041,10,4,4909,635,491,64,13
C_2042,2,2,456,138,228,69,30
C_2043,1,2,787,116,787,116,15
C_2044,1,2,304,59,304,59,20
C_2045,10,4,4180,410,418,41,10
C_2046,23,4,5222,1164,227,51,22
C_2047,3,2,6310,1791,2103,597,28
C_2048,35,4,19446,3934,556,112,20
C_2049,2,2,279,115,140,58,41
C_205,229,4,253904,58405,1109,255,23
C_2050,20,4,9953,2892,498,145,29
C_2051,30,4,6326,1353,211,45,21
C_2052,16,4,10466,1302,654,81,12
C_2053,20,4,27138,5518,1357,276,20
C_2054,19,4,43214,6875,2274,362,16
C_2055,12,2,14463,2205,1205,184,15
C_2056,16,2,11020,1673,689,105,15
C_2057,25,4,16142,2791,646,112,17
C_2058,25,4,24677,5011,987,200,20
C_2059,60,4,249565,119460,4159,1991,48
C_206,35,4,35956,8977,1027,256,25
C_2060,15,4,38629,34374,2575,2292,89
C_2061,28,4,31097,5112,1111,183,16
C_2062,1,2,465,177,465,177,38
C_2063,6,2,714,57,119,10,8
C_2064,21,4,16734,4052,797,193,24
C_2065,9,4,2995,240,333,27,8
C_2066,1,2,93,35,93,35,38
C_2067,6,2,424,52,71,9,12
C_2068,20,4,20569,3837,1028,192,19
C_2069,15,4,10008,1767,667,118,18
C_207,9,4,7072,2396,786,266,34
C_2070,43,2,92414,18726,2149,435,20
C_2071,5,4,3579,210,716,42,6
C_2072,1,2,576,219,576,219,38
C_2073,20,4,17103,2066,855,103,12
C_2074,2,2,3775,137,1887,68,4
C_2075,3,2,2265,628,755,209,28
C_2076,4,4,126,62,32,15,49
C_2077,22,2,6567,1815,299,82,28
C_2078,72,4,102296,23287,1421,323,23
C_2079,45,4,129114,97714,2869,2171,76
C_208,16,2,1948,595,122,37,31
C_2080,17,2,13175,2358,775,139,18
C_2081,19,4,4426,512,233,27,12
C_2082,25,2,7714,1843,309,74,24
C_2083,26,4,18028,3773,693,145,21
C_2084,7,2,4949,752,707,107,15
C_2085,18,4,21097,4000,1172,222,19
C_2086,7,2,802,352,115,50,44
C_2087,1,1,1770,118,1770,118,7
C_2088,11,4,8659,1415,787,129,16
C_2089,7,4,1493,630,213,90,42
C_209,31,4,15320,2935,494,95,19
C_2090,8,2,2105,418,263,52,20
C_2091,5,2,970,114,194,23,12
C_2092,1,2,2730,544,2730,544,20
C_2093,7,2,3299,471,471,67,14
C_2094,5,4,4040,856,808,171,21
C_2095,2,2,1080,141,540,70,13
C_2096,5,4,78834,7031,15767,1406,9
C_2097,10,2,2003,662,200,66,33
C_2098,2,4,310,77,155,39,25
C_2099,2,2,640,260,320,130,41
C_21,34,4,26062,6343,767,187,24
C_210,17,2,3109,853,183,50,27
C_2100,16,2,7029,1961,439,123,28
C_2101,3,4,1795,738,598,246,41
C_2102,20,4,28868,8163,1443,408,28
C_2103,11,4,5755,640,523,58,11
C_2104,24,4,5192,868,216,36,17
C_2105,1,2,3600,790,3600,790,22
C_2106,1,2,578,34,578,34,6
C_2107,93,4,42924,8228,462,88,19
C_2108,6,4,4646,981,774,164,21
C_2109,1,2,1920,210,1920,210,11
C_211,60,4,80869,9925,1348,165,12
C_2110,3,2,1283,303,428,101,24
C_2111,30,4,94378,17462,3146,582,19
C_2112,2,2,1920,68,960,34,4
C_2113,2,2,14040,2554,7020,1277,18
C_2114,24,4,13910,2695,580,112,19
C_2115,3,2,1870,236,623,79,13
C_2116,18,4,34447,4177,1914,232,12
C_2117,2,2,1640,634,820,317,39
C_2118,35,4,12860,2975,367,85,23
C_2119,33,4,10048,1982,304,60,20
C_212,10,2,41292,7963,4129,796,19
C_2120,8,4,4817,1365,602,171,28
C_2121,8,2,4180,1668,523,209,40
C_2122,25,4,26921,2327,1077,93,9
C_2123,26,4,25084,5835,965,224,23
C_2124,7,4,17057,1413,2437,202,8
C_2125,7,2,8370,1423,1196,203,17
C_2126,79,4,43109,7757,546,98,18
C_2127,10,2,16098,2238,1610,224,14
C_2128,4,2,4360,521,1090,130,12
C_2129,6,2,8123,4014,1354,669,49
C_213,30,2,7474,1366,249,46,18
C_2130,15,2,29889,4361,1993,291,15
C_2131,13,2,10785,3855,830,297,36
C_2132,1,1,960,126,960,126,13
C_2133,2,4,1540,211,770,105,14
C_2134,20,4,45932,3246,2297,162,7
C_2135,10,4,6475,1183,648,118,18
C_2136,2,2,2535,127,1268,63,5
C_2137,8,2,896,130,112,16,15
C_2138,27,4,10671,1012,395,37,9
C_2139,27,4,10841,1012,402,37,9
C_214,40,4,4825,1514,121,38,31
C_2140,9,2,7168,723,796,80,10
C_2141,11,4,3995,1240,363,113,31
C_2142,2,2,7200,524,3600,262,7
C_2143,40,2,18088,4579,452,114,25
C_2144,5,4,1861,440,372,88,24
C_2145,2,2,890,172,445,86,19
C_2146,1,2,54,11,54,11,20
C_2147,30,2,31293,12703,1043,423,41
C_2148,15,2,46636,6276,3109,418,13
C_2149,2,2,449,27,225,13,6
C_215,9,2,1615,906,179,101,56
C_2150,57,4,22593,7673,396,135,34
C_2151,56,4,77230,11080,1379,198,14
C_2152,34,4,17362,2818,511,83,16
C_2153,63,4,47554,5728,755,91,12
C_2154,14,2,19998,1507,1428,108,8
C_2155,26,4,6934,1038,267,40,15
C_2156,32,2,13024,2672,407,83,21
C_2157,7,2,13666,2093,1952,299,15
C_2158,7,4,6091,2858,870,408,47
C_2159,1,2,720,181,720,181,25
C_216,21,4,29362,4335,1398,206,15
C_2160,60,4,226838,19766,3781,329,9
C_2161,2,2,1380,180,690,90,13
C_2162,2,2,752,36,376,18,5
C_2163,30,2,40452,7702,1348,257,19
C_2164,8,4,4675,703,584,88,15
C_2165,7,2,3402,398,486,57,12
C_2166,1,2,3150,1659,3150,1659,53
C_2167,1,2,245,3,245,3,1
C_2168,30,2,32294,2161,1076,72,7
C_2169,1,2,403,72,403,72,18
C_217,2,2,727,51,364,26,7
C_2170,9,2,8192,2268,910,252,28
C_2171,15,4,8524,1085,568,72,13
C_2172,32,2,53123,4993,1660,156,9
C_2173,15,4,152886,8360,10192,557,5
C_2174,17,4,78288,7993,4605,470,10
C_2175,2,2,1288,73,644,36,6
C_2176,15,4,2532,475,169,32,19
C_2177,8,2,25235,6652,3154,832,26
C_2178,6,2,4833,1494,805,249,31
C_2179,4,2,6579,1009,1645,252,15
C_218,9,2,3787,1145,421,127,30
C_2180,10,4,6709,1442,671,144,21
C_2181,6,2,7600,1264,1267,211,17
C_2182,3,2,4050,1392,1350,464,34
C_2183,4,2,1727,192,432,48,11
C_2184,12,2,26522,4304,2210,359,16
C_2185,36,4,78348,16384,2176,455,21
C_2186,1,2,1313,255,1313,255,19
C_2187,13,4,55710,5043,4285,388,9
C_2188,28,4,24653,2196,880,78,9
C_2189,48,2,31823,14623,663,305,46
C_219,28,2,40463,7446,1445,266,18
C_2190,22,4,6616,1674,301,76,25
C_2191,20,4,56530,9178,2826,459,16
C_2192,11,2,1946,270,177,25,14
C_2193,4,4,2249,500,562,125,22
C_2194,30,2,6222,1515,207,51,24
C_2195,3,2,1015,43,338,14,4
C_2196,1,2,663,300,663,300,45
C_2197,3,2,22116,2449,7372,816,11
C_2198,8,2,5561,331,695,41,6
C_2199,27,4,9881,2672,366,99,27
C_22,50,2,34468,8700,689,174,25
C_220,33,4,31531,6703,955,203,21
C_2200,26,4,7714,2030,297,78,26
C_2201,37,4,40939,4579,1106,124,11
C_2202,9,2,20056,1433,2228,159,7
C_2203,31,4,4728,918,153,30,19
C_2204,6,2,2215,258,369,43,12
C_2205,11,4,12726,2564,1157,233,20
